"Plot68"
"Time (sec)","Linear Acceleration6 (meter/sec**2)"
10.4780000000002,12.5524627315121
10.4800000000002,11.2331206332967
10.4820000000002,23.1365293442631
10.4840000000002,16.0057677980866
10.4860000000002,16.6056224131985
10.4880000000002,17.8302898889831
10.4900000000002,14.6065198884395
10.4920000000002,12.5376425404009
10.4940000000002,20.6078668508875
10.4960000000002,16.4814733943436
10.4980000000002,13.7135234417971
10.5000000000002,11.9442170669135
10.5020000000002,22.0326538095459
10.5040000000002,16.3427195840835
10.5060000000002,16.0384025853147
10.5080000000002,17.9395686484898
10.5100000000002,14.6886866127012
10.5120000000002,12.6415133905553
10.5140000000002,11.2852043502994
10.5160000000002,23.0397211195085
10.5180000000002,16.0779058974421
10.5200000000002,16.5264524023605
10.5220000000002,17.9148662551
10.5240000000002,14.644269185262
10.5260000000002,12.5832280782077
10.5280000000002,11.2454683808915
10.5300000000002,23.2331118419562
10.5320000000002,12.1491546453754
10.5340000000002,19.5045258513473
10.5360000000002,15.6799376184062
10.5380000000002,13.2900863593727
10.5400000000002,11.7710069732249
10.5420000000002,10.7553864496728
10.5440000000002,24.2388481847332
10.5460000000002,12.7244731641522
10.5480000000002,19.491392861909
10.5500000000002,15.6427707751171
10.5520000000002,13.2400756451342
10.5540000000002,11.71683505091
10.5560000000002,22.0640493487663
10.5580000000002,185.99626137186
10.5600000000002,18.7744932007673
10.5620000000002,15.3416152825349
10.5620000000002,15.3416152825349
10.5640000000002,13.1958468235813
10.5660000000002,29.1862786510092
10.5680000000002,24.0226415576607
10.5700000000002,20.400587197497
10.5720000000002,17.7669465937293
10.5740000000002,38.4209464663375
10.5760000000002,22.9125707583473
10.5780000000002,13.314943784945
10.5800000000002,7.8634351997049
10.5820000000002,4.82118573028536
10.5840000000002,3.37367145127486
10.5840000000002,3.37367145127486
10.5860000000002,2.63302501715159
10.5880000000002,3.02759028953059
10.5900000000002,3.92114875001675
10.5920000000002,4.6676205142775
10.5940000000002,5.20057382548321
10.5960000000002,5.60324310409634
10.5980000000002,5.86903201194548
10.6000000000002,17.2516636108349
10.6020000000002,14.920625335648
10.6040000000002,13.5226168406999
10.6060000000002,12.6612111832454
10.6080000000002,12.0954462276767
10.6100000000002,11.665728214141
10.6120000000002,11.2917057546133
10.6140000000002,10.8989958675586
10.6160000000002,20.9076535281423
10.6180000000002,10.6837941858962
10.6200000000002,17.84327946494
10.6220000000002,9.84161409709745
10.6240000000002,5.10595219562713
10.6260000000002,18.935328004101
10.6280000000002,15.6302978287406
10.6300000000002,13.5298710592959
10.6320000000002,14.0318064412802
10.6340000000002,15.8279556985945
10.6360000000002,11.2218625572981
10.6380000000002,16.7066350522652
10.6400000000002,14.1583031881714
10.6420000000002,13.5958414122431
10.6440000000002,16.1622411733334
10.6460000000002,11.0523079057889
10.6480000000002,16.8492740215993
10.6500000000002,14.2240986664312
10.6520000000002,13.5767482911502
10.6540000000002,16.1486437387094
10.6560000000002,13.7475289938887
10.6580000000002,14.7617018203377
10.6600000000002,16.0256123072069
10.6620000000002,11.7923852988656
10.6640000000002,16.8514853806348
10.6660000000002,14.1386420268187
10.6680000000002,14.1218325770504
10.6700000000002,16.1381529909366
10.6720000000002,13.7291764686126
10.6740000000002,15.1293570378398
10.6760000000002,16.0687383551305
10.6780000000002,12.0010456561052
10.6800000000002,16.910699906272
10.6820000000002,14.1827133493099
10.6840000000002,14.2562010317384
10.6860000000002,16.2161976710572
10.6880000000002,13.714289457663
10.6900000000002,15.2350119875732
10.6920000000002,16.1083696698972
10.6940000000002,12.1132339787434
10.6960000000002,16.9452387051587
10.6980000000002,14.2065016957117
10.7000000000002,12.4440203788844
10.7020000000002,17.6404351553591
10.7040000000002,9.07543199050014
10.7060000000002,18.1713865270663
10.7080000000002,14.9745402632757
10.7100000000002,12.9415910122216
10.7120000000002,16.549135551519
10.7140000000002,15.8318154972492
10.7160000000002,12.8248337139845
10.7180000000002,16.8836009349655
10.7200000000002,14.1398345090587
10.7220000000002,12.3612134904339
10.7240000000003,18.0962145152405
10.7260000000003,9.35883629549827
10.7280000000003,18.2016585862808
10.7300000000003,14.9694485342216
10.7320000000003,12.9091668081519
10.7340000000003,16.8304306419971
10.7360000000003,15.8310010037422
10.7380000000003,13.0237569039193
10.7400000000003,16.8689191563828
10.7420000000003,14.1166990146104
10.7440000000003,12.3256659583572
10.7460000000003,18.2876172700306
10.7480000000003,9.45510488747995
10.7500000000003,18.214127670264
10.7520000000003,14.9648565171828
10.7540000000003,12.8970136360789
10.7560000000003,16.9565915656108
10.7580000000003,15.8168455042016
10.7600000000003,13.1380321586595
10.7620000000003,16.8591844664445
10.7640000000003,14.098690578069
10.7660000000003,12.3183849971681
10.7680000000003,18.4118770954146
10.7700000000003,9.58762749627665
10.7720000000003,18.1850344239708
10.7740000000003,14.9588143665396
10.7760000000003,12.8837201168611
10.7780000000003,17.1044176282615
10.7800000000003,15.8168352288524
10.7820000000003,13.3776636777816
10.7840000000003,16.9903225542866
10.7860000000003,16.0600979850508
10.7880000000003,13.2791262258689
10.7900000000003,16.9589501770415
10.7920000000003,14.1467949761216
10.7940000000003,12.3172173282091
10.7960000000003,18.6874800457688
10.7980000000003,9.7436861745502
10.8000000000003,18.1899629543977
10.8020000000003,14.9404452647953
10.8040000000003,12.858080773005
10.8060000000003,17.2563397808785
10.8080000000003,15.7975698598508
10.8100000000003,13.3693105274598
10.8120000000003,17.1371230457246
10.8140000000003,16.036113082125
10.8160000000003,13.3826120123186
10.8180000000003,16.9487544000008
10.8200000000003,14.1208616051761
10.8220000000003,12.2935693271524
10.8240000000003,18.8064725809708
10.8260000000003,9.83512705356713
10.8280000000003,18.1662186032984
10.8300000000003,14.9152455479946
10.8320000000003,12.8399216501972
10.8340000000003,17.3730610264962
10.8360000000003,15.7734232937131
10.8380000000003,13.343128876305
10.8400000000003,17.242262094243
10.8420000000003,16.0246564555799
10.8440000000003,13.4977353712778
10.8460000000003,16.9353401282512
10.8480000000003,14.1260472389742
10.8500000000003,12.3014682736908
10.8520000000003,18.9205954437038
10.8540000000003,15.6648440764378
10.8560000000003,14.3966638305345
10.8580000000003,16.8550872146571
10.8600000000003,14.034834620263
10.8620000000003,16.0312857750168
10.8640000000003,16.2226455918379
10.8660000000003,13.6424118936958
10.8680000000003,16.7186477675717
10.8700000000003,16.1123856598456
10.8720000000003,13.552429993616
10.8740000000003,17.0575928486775
10.8760000000003,16.1058189557769
10.8780000000003,13.5211371887857
10.8800000000003,17.2867984250739
10.8820000000003,16.1176387535916
10.8840000000003,13.5610402765397
10.8860000000003,16.9933062336635
10.8880000000003,14.1411696815553
10.8900000000003,12.2944144968618
10.8920000000003,19.0305956012847
10.8940000000003,15.6680085034805
10.8960000000003,14.4822354003957
10.8980000000003,16.8833497986709
10.9000000000003,14.0520103505502
10.9020000000003,12.213311661058
10.9040000000003,19.5580132125824
10.9060000000003,10.2923078315779
10.9080000000003,18.2590618523452
10.9100000000003,14.9703942392308
10.9120000000003,12.8583868014452
10.9140000000003,11.4461967699461
10.9160000000003,20.9710807757634
10.9180000000003,11.1196259622572
10.9200000000003,18.1919679470536
10.9220000000003,14.8912124657845
10.9240000000003,12.7713046906836
10.9260000000003,18.2965266911619
10.9280000000003,15.8455486067642
10.9300000000003,13.3585390404769
10.9320000000003,17.9226029634141
10.9340000000003,16.1176594640708
10.9360000000003,13.9712204271894
10.9380000000003,17.0431781360736
10.9400000000003,14.1657610184393
10.9420000000003,12.3041735925504
10.9440000000003,19.3375189314347
10.9460000000003,15.7281396606097
10.9480000000003,13.2552556953063
10.9500000000003,18.4892982507747
10.9520000000003,9.70536398408043
10.9540000000003,18.5376243735823
10.9560000000003,15.1559426469024
10.9580000000003,12.9876316771464
10.9600000000003,11.5636686297908
10.9620000000003,20.761625814785
10.9640000000003,15.4896784624413
10.9660000000003,13.072561770361
10.9680000000003,19.2276112419725
10.9700000000003,10.1165211394944
10.9720000000003,18.6459152259658
10.9740000000003,15.1932530598084
10.9760000000003,12.9914160163508
10.9780000000003,11.528356848802
10.9800000000003,21.0731899660749
10.9820000000003,11.1873897615161
10.9840000000003,18.3163972821892
10.9860000000003,14.9857719069298
10.9880000000003,12.8571754354422
10.9900000000003,11.4454932615064
10.9920000000003,21.5070395484266
10.9940000000003,11.4442426422008
10.9960000000003,18.3912073584613
10.9980000000003,14.9993539428285
11.0000000000003,12.8484254550932
11.0020000000003,11.4178916001274
11.0040000000003,21.7097548455302
11.0060000000003,11.5563885546753
11.0080000000003,18.4418985735541
11.0100000000003,15.0522552244805
11.0120000000003,12.8678462207784
11.0140000000003,11.4248866642454
11.0160000000003,21.7935275601548
11.0180000000003,11.5656322731593
11.0200000000003,18.4895920453653
11.0220000000004,15.0752179120492
11.0240000000004,12.8795603852153
11.0260000000004,11.4200922742342
11.0280000000004,21.7834229697632
11.0300000000004,11.5537996604307
11.0320000000004,18.5260489394544
11.0340000000004,15.0928935396653
11.0360000000004,12.898620531801
11.0380000000004,11.4291357910305
11.0400000000004,21.7325256255099
11.0420000000004,11.5356270399315
11.0440000000004,18.5583097590239
11.0460000000004,15.1175189613112
11.0480000000004,12.9098204465758
11.0500000000004,11.4717681607507
11.0520000000004,21.7030365658628
11.0540000000004,15.6623520136641
11.0560000000004,15.9846943928258
11.0580000000004,17.1925667460053
11.0600000000004,14.1966621642305
11.0620000000004,12.2697978876148
11.0640000000004,20.4628261041854
11.0660000000004,15.9973529665928
11.0680000000004,15.3279264592197
11.0700000000004,17.335523952559
11.0720000000004,14.3074659132326
11.0740000000004,12.3657145314617
11.0760000000004,20.0795331265287
11.0780000000004,16.0164009366417
11.0800000000004,13.4184862594117
11.0820000000004,18.8447777786656
11.0840000000004,16.4653707536557
11.0860000000004,13.7002613396278
11.0880000000004,18.3604022433972
11.0900000000004,16.5825359847724
11.0920000000004,13.789720958721
11.0940000000004,11.9809909422182
11.0960000000004,21.2778143254589
11.0980000000004,16.0049192066574
11.1000000000004,15.735902924508
11.1020000000004,17.4824993094558
11.1040000000004,14.3713673294885
11.1060000000004,12.387070798034
11.1080000000004,20.2439001903443
11.1100000000004,16.1384037407291
11.1120000000004,13.4784433278547
11.1140000000004,18.8727880119774
11.1160000000004,16.6064594220622
11.1180000000004,13.7585995997605
11.1200000000004,18.288748175526
11.1220000000004,16.6928341606582
11.1240000000004,13.8872064976118
11.1260000000004,12.0770659317977
11.1280000000004,21.1284937202634
11.1300000000004,16.1732771824069
11.1320000000004,15.5777688948266
11.1340000000004,17.6674575223852
11.1360000000004,14.5424530887485
11.1380000000004,12.5424286168026
11.1400000000004,11.2215393600353
11.1420000000004,22.8579642352487
11.1440000000004,12.0123735896856
11.1460000000004,19.1559259643049
11.1480000000004,15.4664823118859
11.1500000000004,13.1386665743397
11.1520000000004,11.6326618812175
11.1540000000004,21.7211445441037
11.1560000000004,16.015305409731
11.1580000000004,15.8394878073904
11.1600000000004,17.6696148958257
11.1620000000004,14.5193055138587
11.1640000000004,12.5216454049336
11.1660000000004,11.1911907756683
11.1680000000004,22.9022408205045
11.1700000000004,11.9870096988457
11.1720000000004,19.2562723017585
11.1740000000004,203.823192900059
11.1760000000004,18.7101892281156
11.1780000000004,17.8380822974483
11.1800000000004,14.7248178360602
11.1820000000004,12.8387729458233
11.1840000000004,11.7332494057446
11.1860000000004,17.1783396729299
11.1880000000004,33.9249343825377
11.1900000000004,26.9801889364305
11.1920000000004,40.5031956412591
11.1940000000004,23.7765847075671
11.1960000000004,13.7371253141385
11.1980000000004,7.61290653641361
11.2000000000004,4.01062510923483
11.2020000000004,2.5353531859293
11.2040000000004,2.25479496141396
11.2060000000004,2.43888315952146
11.2080000000004,2.84053985284467
11.2080000000004,2.84053985284467
11.2100000000004,3.68975929194934
11.2120000000004,4.43277039660558
11.2140000000004,4.97622787694759
11.2160000000004,5.37819224971126
11.2180000000004,5.6822849564093
11.2200000000004,5.91430267811298
11.2220000000004,6.08227674494467
11.2240000000004,6.19065207291114
11.2260000000004,16.7136577395977
11.2280000000004,14.7522227043258
11.2300000000004,13.5840117390896
11.2320000000004,12.8270725657244
11.2340000000004,12.288776789246
11.2360000000004,11.8508527128906
11.2380000000004,11.4279744607533
11.2400000000004,10.9741443917852
11.2420000000004,21.0083184649646
11.2440000000004,10.5179509315649
11.2460000000004,5.47836770864421
11.2480000000004,4.14807472782514
11.2500000000004,4.61474931226818
11.2520000000004,5.21680837253319
11.2540000000004,19.3309785047924
11.2560000000004,16.0640050160513
11.2580000000004,14.0432851024477
11.2600000000004,12.7361074587551
11.2620000000004,11.8365841322299
11.2640000000004,16.454726253487
11.2660000000004,15.0091414847409
11.2680000000004,12.4636812813239
11.2700000000004,6.31639196498331
11.2720000000004,18.1251524491505
11.2740000000004,15.066224500475
11.2760000000004,11.3871810773894
11.2780000000004,16.2779471146435
11.2800000000004,13.879169264067
11.2820000000004,13.600799230528
11.2840000000004,6.88942346564432
11.2860000000004,17.8562412266645
11.2880000000004,14.8822130809127
11.2900000000004,13.0104847729431
11.2920000000004,15.0861338550436
11.2940000000004,7.70210173681428
11.2960000000004,17.7409002853799
11.2980000000004,14.7734007351246
11.3000000000004,12.8770843686364
11.3020000000004,15.5688433933459
11.3040000000004,7.96443759237805
11.3060000000004,17.7854482092735
11.3080000000004,14.758925824289
11.3100000000004,12.3877320270785
11.3120000000004,16.1863411690749
11.3140000000004,13.7403072857567
11.3160000000004,14.2605342551205
11.3180000000004,15.8659285904315
11.3200000000004,11.5618897098289
11.3220000000005,16.6406500925473
11.3240000000005,13.9820811559848
11.3260000000005,14.0671101474615
11.3280000000005,15.9607040783679
11.3300000000005,11.4795963102165
11.3320000000005,16.6750700124541
11.3340000000005,14.024476027375
11.3360000000005,14.018570103087
11.3380000000005,15.9917343905722
11.3400000000005,13.562275573906
11.3420000000005,15.2023116459532
11.3440000000005,7.75158053172211
11.3460000000005,18.0442789478359
11.3480000000005,14.8924003900266
11.3500000000005,12.9136068220849
11.3520000000005,15.8501917361729
11.3540000000005,15.6177602143753
11.3560000000005,12.4438448354694
11.3580000000005,16.6143454083028
11.3600000000005,13.9452439928342
11.3620000000005,14.5893480771703
11.3640000000005,16.0248010446462
11.3660000000005,11.8253941204458
11.3680000000005,16.746556660392
11.3700000000005,14.0340343417613
11.3720000000005,14.3094556953889
11.3740000000005,16.0233070743749
11.3760000000005,13.5522888335916
11.3780000000005,15.4073894231648
11.3800000000005,7.89084872757242
11.3820000000005,18.0696143586084
11.3840000000005,14.9159593161998
11.3860000000005,12.9008134810067
11.3880000000005,16.0257285077881
11.3900000000005,15.6232637567857
11.3920000000005,13.2688313191403
11.3940000000005,16.2875503560766
11.3960000000005,8.38359891777426
11.3980000000005,18.1047217167272
11.4000000000005,14.897674987869
11.4020000000005,12.8528329576199
11.4040000000005,16.4134861106298
11.4060000000005,8.45793164388824
11.4080000000005,17.9011991004713
11.4100000000005,14.7967147825948
11.4120000000005,12.8099384323709
11.4140000000005,16.372391204476
11.4160000000005,15.586200588431
11.4180000000005,12.8217926275846
11.4200000000005,16.6122778306355
11.4220000000005,13.948753939795
11.4240000000005,14.9442221719991
11.4260000000005,16.0256173555916
11.4280000000005,13.5303445947677
11.4300000000005,15.9269055960944
11.4320000000005,8.20424407347108
11.4340000000005,18.0794837348112
11.4360000000005,14.8994242832606
11.4380000000005,12.857630139272
11.4400000000005,16.3937553773865
11.4420000000005,15.6041700620557
11.4440000000005,13.2411113155711
11.4460000000005,16.6060068432201
11.4480000000005,8.59691309297658
11.4500000000005,18.0758293874426
11.4520000000005,14.8715672688156
11.4540000000005,12.8185083919127
11.4560000000005,16.6750394976159
11.4580000000005,8.63818271647925
11.4600000000005,17.8672952428851
11.4620000000005,14.7703506632437
11.4640000000005,12.7740249107996
11.4660000000005,16.6104077154426
11.4680000000005,15.569584720021
11.4700000000005,13.2191543348959
11.4720000000005,16.7935032980723
11.4740000000005,8.72139345205739
11.4760000000005,18.0477946173003
11.4780000000005,14.864138815659
11.4800000000005,12.8074210586537
11.4820000000005,16.8073759140505
11.4840000000005,15.6002498665408
11.4860000000005,13.1769246878137
11.4880000000005,16.5976563480067
11.4900000000005,13.8941465022015
11.4920000000005,15.2795372767916
11.4940000000005,15.9792429985544
11.4960000000005,12.4002266565281
11.4980000000005,16.6943577559793
11.5000000000005,14.0044539856164
11.5020000000005,12.2371257609688
11.5040000000005,18.2795010567746
11.5060000000005,9.57206265907634
11.5080000000005,17.8845042131142
11.5100000000005,14.7321908691364
11.5120000000005,12.7081241839913
11.5140000000005,17.3070882599285
11.5160000000005,9.02271154039724
11.5180000000005,17.8955388737176
11.5200000000005,14.7587096439269
11.5220000000005,12.7501337449235
11.5240000000005,16.9804040676869
11.5260000000005,15.5737919313703
11.5280000000005,13.2047631348103
11.5300000000005,17.1044103260597
11.5320000000005,8.92480611364997
11.5340000000005,18.0768530465083
11.5360000000005,14.8615538636579
11.5380000000005,12.7974428893922
11.5400000000005,17.0368026710273
11.5420000000005,15.601238747899
11.5440000000005,13.3578721457197
11.5460000000005,16.6172370682754
11.5480000000005,13.8953761252326
11.5500000000005,15.4692691141843
11.5520000000005,16.0048912880899
11.5540000000005,13.4945823520325
11.5560000000005,16.4275841645537
11.5580000000005,15.9052089659478
11.5600000000005,13.3978056649263
11.5620000000005,16.9765993415718
11.5640000000005,8.8444367067784
11.5660000000005,18.1368977474167
11.5680000000005,14.8999485229037
11.5700000000005,12.8182380798758
11.5720000000005,17.0505489896309
11.5740000000005,15.6179295040678
11.5760000000005,13.223657158119
11.5780000000005,17.1916256724055
11.5800000000005,8.98670339364569
11.5820000000005,18.1122748684947
11.5840000000005,14.8961781557468
11.5860000000005,12.8226283705197
11.5880000000005,11.4407855111063
11.5900000000005,20.3096774393641
11.5920000000005,10.7622911953499
11.5940000000005,17.9196116206223
11.5960000000005,14.704375082554
11.5980000000005,14.5219046032973
11.6000000000005,16.301758821839
11.6020000000005,13.6921785067428
11.6040000000005,16.0172293089724
11.6060000000005,15.9702080147614
11.6080000000005,13.4602863307583
11.6100000000005,16.7505166494195
11.6120000000005,15.941305324265
11.6140000000005,13.4075473159871
11.6160000000005,17.1812035739664
11.6180000000005,8.98314204803934
11.6200000000005,18.2187224112788
11.6220000000006,14.9491597521493
11.6240000000006,12.8528173050228
11.6260000000006,11.4608921340029
11.6280000000006,20.3379188473822
11.6300000000006,10.7779563257707
11.6320000000006,17.9496389833887
11.6340000000006,14.7230406471324
11.6360000000006,12.6513594514376
11.6380000000006,18.1654315363106
11.6400000000006,9.53160479521956
11.6420000000006,18.0975252760443
11.6440000000006,14.8706795232199
11.6460000000006,12.7941324425098
11.6480000000006,11.4196261590028
11.6500000000006,20.5909135580915
11.6520000000006,10.9170549281769
11.6540000000006,18.0325267274379
11.6560000000006,14.762617796232
11.6580000000006,12.6764005694123
11.6600000000006,18.2529797056844
11.6620000000006,9.57245587042135
11.6640000000006,18.1580682508256
11.6660000000006,14.9135023925611
11.6680000000006,12.8278697958625
11.6700000000006,11.4392673891163
11.6720000000006,20.6190729855362
11.6740000000006,10.9371937044069
11.6760000000006,18.074773870446
11.6780000000006,14.8106938048103
11.6800000000006,12.7097736073138
11.6820000000006,18.2710258183622
11.6840000000006,15.7730326717654
11.6860000000006,14.1246845670546
11.6880000000006,16.8747878292741
11.6900000000006,14.0392929065179
11.6920000000006,12.1956215268589
11.6940000000006,19.4274050341251
11.6960000000006,10.2372547540353
11.6980000000006,18.2476593540954
11.7000000000006,14.9386103023745
11.7020000000006,12.8150614587462
11.7040000000006,11.3980424395399
11.7060000000006,19.0481280163614
11.7080000000006,9.54025014371016
11.7100000000006,18.8212879701315
11.7120000000006,15.2392143079671
11.7140000000006,12.9757584554977
11.7160000000006,11.4592633029275
11.7180000000006,19.3271192874662
11.7200000000006,9.67090303771418
11.7220000000006,18.9955174923899
11.7240000000006,15.3489427339133
11.7260000000006,13.0140090396437
11.7280000000006,16.5394430793873
11.7300000000006,16.0269443105318
11.7300000000006,16.0269443105318
11.7320000000006,13.5791154468953
11.7340000000006,11.8484820851698
11.7360000000006,19.1692394530307
11.7380000000006,9.56685054068585
11.7400000000006,18.6691617890334
11.7400000000006,18.6691617890334
11.7420000000006,14.7218835067879
11.7440000000006,12.2988312641525
11.7460000000006,10.9353422850063
11.7480000000006,10.1050546721656
11.7500000000006,9.53577924251097
11.7520000000006,33.4911676868181
11.7540000000006,18.283418542133
11.7560000000006,8.46729728032977
11.7580000000006,5.05324533769043
11.7600000000006,24.7848483633952
11.7620000000006,19.2331874710412
11.7640000000006,15.2876854332207
11.7660000000006,12.874444134045
11.7680000000006,11.4824658101064
11.7700000000006,10.6612862447224
11.7720000000006,10.1257851074179
11.7740000000006,9.72362593766512
11.7760000000006,9.34585005627883
11.7780000000006,8.9367015103767
11.7800000000006,39.6031738253422
11.7820000000006,21.8776617387102
11.7840000000006,10.2547879163099
11.7860000000006,5.75643625181151
11.7880000000006,6.24775146578885
11.7900000000006,6.9161273492162
11.7920000000006,7.21530216638809
11.7940000000006,7.24058659549621
11.7960000000006,7.16094475711639
11.7980000000006,21.2824609908452
11.8000000000006,17.2497804013936
11.8020000000006,14.5564198417911
11.8040000000006,12.9923603403522
11.8060000000006,12.1181977055626
11.8080000000006,11.6287880884183
11.8100000000006,11.3079672021944
11.8120000000006,11.0546174849107
11.8140000000006,10.8032777204512
11.8160000000006,10.5309416325339
11.8180000000006,10.1951927649416
11.8200000000006,9.79942303493509
11.8220000000006,9.32598379189171
11.8240000000006,8.78457013002622
11.8260000000006,50.5973349830724
11.8280000000006,27.2165015890409
11.8300000000006,13.9484621815018
11.8320000000006,7.26455575775629
11.8340000000006,5.55400923171288
11.8360000000006,6.23842368005996
11.8380000000006,7.12435815313938
11.8400000000006,7.61760157709606
11.8420000000006,7.55328715898262
11.8440000000006,7.38183382035271
11.8460000000006,7.20730628933538
11.8480000000006,192.126985465858
11.8500000000006,21.5074418562487
11.8520000000006,15.5591973228881
11.8520000000006,15.5591973228881
11.8540000000006,11.9735106122425
11.8560000000006,9.79914894624485
11.8580000000006,8.79354428165251
11.8580000000006,8.79354428165251
11.8600000000006,8.83046947256009
11.8620000000006,8.9897910421178
11.8640000000006,9.16897204894144
11.8660000000006,9.33452513615602
11.8680000000006,9.4911644656993
11.8700000000006,9.6378790361241
11.8720000000006,15.437499063006
11.8740000000006,30.9642783576221
11.8760000000006,33.2506123189911
11.8780000000006,19.6834582913665
11.8780000000006,19.6834582913665
11.8800000000006,10.1161671978584
11.8820000000006,4.61727952369256
11.8840000000006,2.4158319535406
11.8860000000006,3.02220578386092
11.8880000000006,3.87302793805221
11.8900000000006,4.4865904433238
11.8920000000006,4.91908919607939
11.8940000000006,5.22239283496555
11.8960000000006,5.42055828900054
11.8980000000006,5.59995339051884
11.8980000000006,5.59995339051884
11.9000000000006,5.73614935095541
11.9020000000006,5.83529781477449
11.9040000000006,5.91745977136824
11.9060000000006,16.6771721871497
11.9060000000006,16.6771721871497
11.9080000000006,14.7981278652644
11.9100000000006,13.6006691549312
11.9120000000006,12.8065539624651
11.9140000000006,12.2209061453532
11.9160000000006,11.6629158989808
11.9180000000006,16.8278602692301
11.9200000000007,8.45963620276035
11.9220000000007,17.0261824946394
11.9240000000007,8.49769030664762
11.9260000000007,16.7989521855546
11.9280000000007,8.45926823149437
11.9300000000007,16.6792152694476
11.9320000000007,8.40555228647092
11.9340000000007,16.6581033908029
11.9360000000007,8.33985856523518
11.9380000000007,16.6040997590693
11.9400000000007,14.1843658852352
11.9420000000007,12.0508073029338
11.9440000000007,15.7762878965311
11.9460000000007,10.1643055341582
11.9480000000007,16.6364709393905
11.9500000000007,8.98419269028831
11.9520000000007,17.7821716544435
11.9540000000007,15.7460766160858
11.9560000000007,12.9760520150137
11.9580000000007,5.71126140567141
11.9600000000007,3.52045398826881
11.9620000000007,4.85270492704245
11.9640000000007,6.27562912586262
11.9660000000007,7.17625492453857
11.9680000000007,7.77959264473716
11.9700000000007,8.13370302227331
11.9720000000007,8.39581196005981
11.9740000000007,8.50087311166634
11.9760000000007,8.55661535891561
11.9780000000007,8.56627391502405
11.9800000000007,8.58315198920214
11.9800000000007,8.58315198920214
11.9820000000007,8.57819305966673
11.9840000000007,8.56824986696801
11.9860000000007,8.57121698157665
11.9880000000007,8.57925730087229
11.9900000000007,8.56978152782833
11.9920000000007,8.50571154437031
11.9940000000007,8.53972499829785
11.9960000000007,8.56310385745715
11.9980000000007,8.57130705836568
11.9980000000007,8.57130705836568
12.0000000000007,8.57052119143759
12.0020000000007,8.57142687230606
12.0040000000007,8.58017170116106
12.0060000000007,8.59077495608533
12.0080000000007,8.59420831357751
12.0100000000007,8.64290929216076
12.0120000000007,8.65604404690807
12.0140000000007,8.64614683948613
12.0160000000007,8.66574342792855
12.0180000000007,8.69000918129129
12.0200000000007,8.70621633487727
12.0220000000007,8.71352789536065
12.0240000000007,8.7218523350672
12.0260000000007,8.7271904428919
12.0280000000007,8.76006024658604
12.0300000000007,8.77390296514582
12.0320000000007,8.77846082017875
12.0340000000007,110.393879176914
12.0360000000007,13.2875214608787
12.0380000000007,23.8769757073294
12.0400000000007,18.5636478972259
12.0420000000007,14.8258755692492
12.0440000000007,12.1060442741714
12.0460000000007,9.97738842795802
12.0480000000007,8.5056513486114
12.0500000000007,7.8932705825939
12.0520000000007,7.71714938493559
12.0540000000007,7.65660343881809
12.0560000000007,7.55235784675698
12.0580000000007,7.34294239847024
12.0600000000007,6.98540934156641
12.0620000000007,6.53832387775372
12.0640000000007,6.00724153511006
12.0660000000007,5.37372076112362
12.0680000000007,4.7099073224424
12.0700000000007,4.06720656928886
12.0720000000007,3.44190274571234
12.0740000000007,2.91509614636354
12.0760000000007,2.46186548740828
12.0780000000007,2.06516477514689
12.0800000000007,1.72291359586899
12.0820000000007,1.41221678511341
12.0840000000007,1.13980103853204
12.0860000000007,0.900318755707913
12.0880000000007,0.693593052421469
12.0900000000007,0.522968178745722
12.0920000000007,0.388148318262999
12.0940000000007,0.298581294448444
12.0960000000007,0.264929149856563
12.0980000000007,0.28202875572623
12.1000000000007,0.325879212749871
12.1020000000007,0.351929729353353
12.1040000000007,0.362157488860414
12.1060000000007,0.368935353824277
12.1080000000007,0.373004715482691
12.1100000000007,0.374883019117026
12.1120000000007,0.37477865289126
12.1140000000007,0.372955571638068
12.1160000000007,0.369984326302166
12.1180000000007,0.365924130267038
12.1200000000007,0.361286766044462
12.1220000000007,0.356017764453224
12.1240000000007,0.350510044187938
12.1260000000007,0.344551692510479
12.1280000000007,0.33859313746732
12.1300000000007,0.332540776004498
12.1320000000007,0.32661905050434
12.1340000000007,0.320779127032788
12.1360000000007,0.315195481312525
12.1380000000007,0.309890931936073
12.1400000000007,0.304748957147981
12.1420000000007,0.299962583226537
12.1440000000007,0.295421827415575
12.1460000000007,0.291135817049761
12.1480000000007,0.28703547770998
12.1500000000007,0.283163599751896
12.1520000000007,0.279656243849881
12.1540000000007,0.276299327913728
12.1560000000007,0.273166292323395
12.1580000000007,0.27031502966992
12.1600000000007,0.267573377440028
12.1620000000007,0.264996962512865
12.1640000000007,0.26256831689296
12.1660000000007,0.260360066347946
12.1680000000007,0.258255380591877
12.1700000000007,0.256314663044884
12.1720000000007,0.254419362319799
12.1740000000007,0.252659236977545
12.1760000000007,0.251094724248149
12.1780000000007,0.24957054186897
12.1800000000007,0.248105064316603
12.1820000000007,0.246779236477603
12.1840000000007,153.30059868366
12.1860000000007,29.6265561122262
12.1880000000007,11.4936309770362
12.1900000000007,1.77990220880465
12.1920000000007,4.64604204576885
12.1940000000007,7.1298998457818
12.1960000000007,8.01909683073356
12.1980000000007,8.03307478815146
12.2000000000007,7.63423633306633
12.2020000000007,7.06860710865463
12.2040000000007,6.46785986298896
