"Plot64"
"Time (sec)","Velocity30 (meter/sec)"
9.79199999999994,8.80007977064666
9.79399999999994,8.79974775811652
9.79599999999994,8.79939879078674
9.79799999999994,8.79881915289944
9.79999999999994,8.798528978646
9.80199999999994,8.79820969256422
9.80399999999994,8.79765197758053
9.80599999999994,8.7973757154219
9.80799999999994,8.79706584020712
9.80999999999995,8.79673236877355
9.81199999999995,8.79616392713777
9.81399999999995,8.79588044587921
9.81599999999995,8.79556544893992
9.81799999999995,8.79522799814462
9.81999999999995,8.79465609051084
9.82199999999995,8.79437114298637
9.82399999999995,8.79405476217725
9.82599999999995,8.79371600611372
9.82799999999995,8.79314293015443
9.82999999999995,8.79285806843536
9.83199999999995,8.79232366134337
9.83399999999995,8.79206218692659
9.83599999999995,8.79176214920159
9.83799999999995,8.79143455176091
9.83999999999996,8.79108736116613
9.84199999999996,8.79072578612834
9.84399999999996,8.79013416454315
9.84599999999996,8.78983738217
9.84799999999996,8.78929387230022
9.84999999999996,8.78902784021875
9.85199999999996,8.78872412140505
9.85399999999996,8.78839358827278
9.85599999999996,8.78804386582669
9.85799999999996,8.78746210312104
9.85999999999996,8.78717035011308
9.85999999999996,8.78717035011308
9.86199999999996,8.78684806596471
9.86399999999996,8.78628691188545
9.86599999999996,8.78600771140754
9.86599999999996,8.78600771140754
9.86799999999996,8.78569431694628
9.86999999999997,8.78535636107773
9.87199999999997,8.78478375639451
9.87399999999997,8.7844965781604
9.87399999999997,8.7844965781604
9.87599999999997,8.78417727321997
9.87799999999997,8.78361710628861
9.87999999999997,8.78333768863255
9.88199999999997,8.78302368780981
9.88399999999997,8.78268515661397
9.88599999999997,8.78232879742894
9.88799999999997,8.78174162825745
9.88999999999997,8.78144535218057
9.89199999999997,8.78090206829813
9.89399999999997,8.78063383597023
9.89599999999997,8.78032769720844
9.89799999999997,8.77999444228031
9.89999999999998,8.77964189652398
9.90199999999998,8.77905830678323
9.90399999999998,8.77876255714288
9.90599999999998,8.77843686154723
9.90799999999998,8.77787304963099
9.90999999999998,8.77759011731222
9.91199999999998,8.77727293641673
9.91399999999998,8.77693186873256
9.91599999999998,8.77635789591954
9.91799999999998,8.77606701413083
9.91999999999998,8.77574433663895
9.92199999999998,8.77518398798751
9.92399999999998,8.7749015747357
9.92599999999998,8.77458447743912
9.92799999999998,8.77424340726365
9.92999999999999,8.77388405092844
9.93199999999999,8.7732973236489
9.93399999999999,8.77278220291402
9.93599999999999,8.77253117193798
9.93799999999999,8.77223647464525
9.93999999999999,8.77191086324771
9.94199999999999,8.77156303385786
9.94399999999999,8.77119975926158
9.94599999999999,8.77061114346367
9.94799999999999,8.77009415730237
9.94999999999999,8.7698392216564
9.95199999999999,8.76954169722642
9.95399999999999,8.76921411964306
9.95599999999999,8.76886504339955
9.95799999999999,8.76850064476178
9.96,8.76791346954905
9.962,8.76739731125634
9.964,8.76714004214592
9.966,8.76684092285486
9.968,8.76651222824102
9.97,8.76616272751984
9.972,8.76558975843491
9.974,8.76529029802
9.976,8.76496168925382
9.978,8.76440434718354
9.98,8.76411482534401
9.982,8.76379330102944
9.984,8.76344892358224
9.986,8.76288096837386
9.988,8.76258417080518
9.99000000000001,8.76205078720416
9.99200000000001,8.76177530409886
9.99400000000001,8.76146365968239
9.99600000000001,8.76112644385098
9.99800000000001,8.76077181983287
10,8.76019715426397
10.002,8.7598941119149
10.004,8.75956325764788
10.006,8.75900785529831
10.008,8.75871663572329
10.01,8.75819090050295
10.012,8.75791713982223
10.014,8.75760706734231
10.016,8.75727141101589
10.018,8.75691790413237
10.02,8.75634711641671
10.022,8.75604343883854
10.024,8.75571237537806
10.026,8.75516002331411
10.028,8.75486793229393
10.03,8.75454554785892
10.032,8.7540008158463
10.034,8.7537119139167
10.036,8.75339185174811
10.038,8.75305018453704
10.04,8.75249161594541
10.042,8.75199337482388
10.044,8.75173423994329
10.046,8.75143529515401
10.048,8.75110873700046
10.05,8.75076284933895
10.052,8.75040329661848
10.054,8.74983221752994
10.056,8.74952531895702
10.058,8.74899479833383
10.06,8.74871310893477
10.062,8.7483992960921
10.064,8.7478662689877
10.066,8.74757975260494
10.068,8.74726254390039
10.07,8.74692420519393
10.072,8.74637259272598
10.074,8.7460744744269
10.076,8.74574980011371
10.078,8.74520890638138
10.08,8.74491714808551
10.082,8.74459739034558
10.084,8.74425752153652
10.086,8.74370592619281
10.088,8.74321308657564
10.09,8.74295194847229
10.092,8.74265336471922
10.094,8.74232877794237
10.096,8.74198606010857
10.098,8.74163050292845
10.1,8.74106692060888
10.102,8.74056718611316
10.104,8.74030135541571
10.106,8.74000008919525
10.108,8.73967380009669
10.11,8.73913799763977
10.112,8.7388447737143
10.114,8.73852456070356
10.116,8.73818501989672
10.118,8.73763809643251
10.12,8.73714893396966
10.122,8.73688617143907
10.1240000000001,8.73658711631037
10.1260000000001,8.73626358803104
10.1280000000001,8.73592228490647
10.1300000000001,8.73556963322314
10.1320000000001,8.73501116433504
10.1340000000001,8.73451509204131
10.1360000000001,8.73406183717839
10.1380000000001,8.73381887891308
10.1400000000001,8.73353407284737
10.1420000000001,8.73322083095215
10.1440000000001,8.7328874094455
10.1460000000001,8.73254107912611
10.1480000000001,8.73218498811008
10.1500000000001,8.73162590375279
10.1520000000001,8.73131839640603
10.1540000000001,8.73079931982642
10.1560000000001,8.73033025808102
10.1580000000001,8.7300758715309
10.1600000000001,8.72978416409795
10.1620000000001,8.72946689332701
10.1640000000001,8.72913173728492
10.1660000000001,8.72878426590048
10.1680000000001,8.7282354139657
10.1700000000001,8.72774543440033
10.1720000000001,8.72747722974619
10.1740000000001,8.72717656273772
10.1760000000001,8.72685345372919
10.1780000000001,8.72651450097523
10.1800000000001,8.72597405524887
10.1820000000001,8.72549014095961
10.1840000000001,8.7252242693133
10.1860000000001,8.72492527772915
10.1880000000001,8.72460337524361
10.1900000000001,8.72426565691906
10.1920000000001,8.7237277385776
10.1940000000001,8.72342794461999
10.1960000000001,8.72292115657708
10.1980000000001,8.72263976480192
10.2000000000001,8.72233013430312
10.2020000000001,8.72200124360408
10.2040000000001,8.72147146718258
10.2060000000001,8.72117613245201
10.2080000000001,8.72067360317549
10.2100000000001,8.72039410809749
10.2120000000001,8.7200862676376
10.2140000000001,8.7197588957927
10.2160000000001,8.71941776404398
10.2180000000001,8.71887596249089
10.2200000000001,8.71839176135738
10.2220000000001,8.7181256290958
10.2240000000001,8.71782751050765
10.2260000000001,8.71750715313279
10.2280000000001,8.71717090222495
10.2300000000001,8.71663518050013
10.2320000000001,8.71615468788417
10.2340000000001,8.71588942582856
10.2360000000001,8.71559227556585
10.2380000000001,8.71527288493706
10.2400000000001,8.71493762939378
10.2420000000001,8.71440343607827
10.2440000000001,8.71410534395961
10.2460000000001,8.7137853476188
10.2480000000001,8.71326344740953
10.2500000000001,8.71279287875012
10.2520000000001,8.71253331834624
10.2540000000001,8.71224007889706
10.2560000000001,8.71192337639239
10.2580000000001,8.71159131402652
10.2600000000001,8.71124766450091
10.2620000000001,8.7107039727468
10.2640000000001,8.71021962570862
10.2660000000001,8.70995280555291
10.2680000000001,8.70965521208681
10.2700000000001,8.70933627137839
10.2720000000001,8.70900211495404
10.2740000000001,8.70846849828701
10.2760000000001,8.7079909836695
10.2780000000001,8.70772759076149
10.2800000000001,8.7074320430271
10.2820000000001,8.70711456021379
10.2840000000001,8.70678140957717
10.2860000000001,8.70625014788247
10.2880000000001,8.70595389435256
10.2900000000001,8.70545317391867
10.2920000000001,8.70517483715187
10.2940000000001,8.70486919052304
10.2960000000001,8.70454472811774
10.2980000000001,8.70402067005561
10.3000000000001,8.70372905585906
10.3020000000001,8.7034143844258
10.3040000000001,8.70289791617613
10.3060000000001,8.70261126688619
10.3080000000001,8.70230009465132
10.3100000000001,8.70197168102635
10.3120000000001,8.7014429676753
10.3140000000001,8.70096907425001
10.3160000000001,8.70070957184897
10.3180000000001,8.70041704063948
10.3200000000001,8.7001014155268
10.3220000000001,8.69977045512657
10.3240000000001,8.69942818434127
10.3260000000001,8.69888599368642
10.3280000000001,8.69840401498794
10.3300000000001,8.69796285499616
10.3320000000001,8.69772245102259
10.3340000000001,8.69744319347836
10.3360000000001,8.69713739942387
10.3380000000001,8.69681339548859
10.3400000000001,8.69647652461094
10.3420000000001,8.69613106993441
10.3440000000001,8.69577876994097
10.3460000000001,8.6952098027603
10.3480000000001,8.69472559724173
10.3500000000001,8.6942853850021
10.3520000000001,8.69387430762304
10.3540000000001,8.69364958308513
10.3560000000001,8.69338122278307
10.3580000000001,8.69308306962306
10.3600000000001,8.69276388480859
10.3620000000001,8.69243167509663
10.3640000000001,8.69208983343424
10.3660000000001,8.69174157603972
10.3680000000001,8.6913877975059
10.3700000000001,8.69080532904056
10.3720000000001,8.69032500026081
10.3740000000001,8.68988755368525
10.3760000000001,8.68947895211203
10.3780000000001,8.68925438575674
10.3800000000001,8.68898631005833
10.3820000000001,8.68868794113763
10.3840000000001,8.68836962858775
10.3860000000001,8.68803757819652
10.3880000000001,8.68769615350367
10.3900000000001,8.68734842337599
10.3920000000001,8.68679894750116
10.3940000000001,8.68631820775092
10.3960000000001,8.68605288567898
10.3980000000001,8.68575726817448
10.4000000000001,8.68526280575881
10.4020000000001,8.68498582885332
10.4040000000001,8.68468191263202
10.4060000000001,8.68435932864106
10.4080000000001,8.68402331341264
10.4100000000001,8.68349258633885
10.4120000000001,8.68301787169654
10.4140000000001,8.68275741527241
10.4160000000001,8.68246472765917
10.4180000000001,8.68214960683934
10.4200000000001,8.68181844680755
10.4220000000001,8.68129209893532
10.4240000000002,8.68099980641153
10.4260000000002,8.6805036197001
10.4280000000002,8.68022981603346
10.4300000000002,8.67992747063446
10.4320000000002,8.67960575856239
10.4340000000002,8.67908483185572
10.4360000000002,8.67879740420515
10.4380000000002,8.67848561608306
10.4400000000002,8.67815674797883
10.4420000000002,8.6776282627887
10.4440000000002,8.67715537681195
10.4460000000002,8.67690062644358
10.4480000000002,8.67661144742432
10.4500000000002,8.67629842835081
10.4520000000002,8.67596907529
10.4540000000002,8.67562762348336
10.4560000000002,8.67508637715205
10.4580000000002,8.67460580513247
10.4600000000002,8.67434851026415
10.4620000000002,8.67405769228824
10.4640000000002,8.67374332097224
10.4660000000002,8.67341235517824
10.4680000000002,8.67288058350968
10.4700000000002,8.67259167954735
10.4720000000002,8.67209103637221
10.4740000000002,8.67182173693448
10.4760000000002,8.67152228076304
10.4780000000002,8.67120135279003
10.4800000000002,8.67086518308764
10.4820000000002,8.67032709455305
10.4840000000002,8.67003681212173
10.4860000000002,8.66953359984003
10.4880000000002,8.66926523941689
10.4900000000002,8.66896626564584
10.4920000000002,8.66864503442837
10.4940000000002,8.66811753492523
10.4960000000002,8.66783413277521
10.4980000000002,8.66752366933788
10.5000000000002,8.66719428855598
10.5020000000002,8.66665943306981
10.5040000000002,8.66637347056328
10.5060000000002,8.66587039791639
10.5080000000002,8.66560401182202
10.5100000000002,8.6653055593091
10.5120000000002,8.66498462288743
10.5140000000002,8.66464690567382
10.5160000000002,8.66410365833599
10.5180000000002,8.6638135114956
10.5200000000002,8.66330537570937
10.5220000000002,8.6630380102576
10.5240000000002,8.66273812839857
10.5260000000002,8.66241521359245
10.5280000000002,8.66207599386395
10.5300000000002,8.66153010118003
10.5320000000002,8.66104570916494
10.5340000000002,8.66079603639391
10.5360000000002,8.66050808329558
10.5380000000002,8.66019317269031
10.5400000000002,8.6598593254071
10.5420000000002,8.65951182253054
10.5440000000002,8.65895814870856
10.5460000000002,8.65846842158829
10.5480000000002,8.65821686658654
10.5500000000002,8.65792716999748
10.5520000000002,8.65761080093697
10.5540000000002,8.6572753247883
10.5560000000002,8.65673015449722
10.5580000000002,8.65865988439081
10.5600000000002,8.65829704396217
10.5620000000002,8.65791479532105
10.5620000000002,8.65791479532105
10.5640000000002,8.6575134911098
10.5660000000002,8.65702909407157
10.5680000000002,8.65657603966507
10.5700000000002,8.65613682730375
10.5720000000002,8.65570011440193
10.5740000000002,8.65499675550829
10.5760000000002,8.65440790481202
10.5780000000002,8.65389363579421
10.5800000000002,8.65340720451387
10.5820000000002,8.65293829121861
10.5840000000002,8.65248023984733
10.5840000000002,8.65248023984733
10.5860000000002,8.65203677370809
10.5880000000002,8.65161303199591
10.5900000000002,8.65120317025779
10.5920000000002,8.65080269956687
10.5940000000002,8.65040798314165
10.5960000000002,8.65001687227921
10.5980000000002,8.64962713382501
10.6000000000002,8.64934581272819
10.6020000000002,8.64902524508258
10.6040000000002,8.64867784447546
10.6060000000002,8.64831308063435
10.6080000000002,8.6479366606989
10.6100000000002,8.64755261265627
10.6120000000002,8.64716373434494
10.6140000000002,8.64677006496147
10.6160000000002,8.64623636071602
10.6180000000002,8.64576386545649
10.6200000000002,8.64543824522138
10.6220000000002,8.64496973402058
10.6240000000002,8.64452484819203
10.6260000000002,8.64422215509328
10.6280000000002,8.64388990312492
10.6300000000002,8.6435365136004
10.6320000000002,8.64304549431287
10.6340000000002,8.64271210183964
10.6360000000002,8.64223029797846
10.6380000000002,8.64190716140378
10.6400000000002,8.64156078727566
10.6420000000002,8.64106743428277
10.6440000000002,8.6407404205613
10.6460000000002,8.64025676723306
10.6480000000002,8.63993939433572
10.6500000000002,8.63959759959691
10.6520000000002,8.63910158289798
10.6540000000002,8.63877857088109
10.6560000000002,8.63843341162505
10.6580000000002,8.63793168928007
10.6600000000002,8.63760857183234
10.6620000000002,8.63712003479439
10.6640000000002,8.63680826674439
10.6660000000002,8.63647136532964
10.6680000000002,8.63597143236123
10.6700000000002,8.63565371822212
10.6720000000002,8.63531369066177
10.6740000000002,8.6348092995175
10.6760000000002,8.63449119458362
10.6780000000002,8.63400166783493
10.6800000000002,8.63369571211982
10.6820000000002,8.63336387061439
10.6840000000002,8.63286325803757
10.6860000000002,8.63255097704346
10.6880000000002,8.63221505420003
10.6900000000002,8.63170985057427
10.6920000000002,8.63139701722227
10.6940000000002,8.63090672539249
10.6960000000002,8.63060520599481
10.6980000000002,8.63027776016468
10.7000000000002,8.62993247103243
10.7020000000002,8.62941622472843
10.7040000000002,8.62894295732537
10.7060000000002,8.6286560290764
10.7080000000002,8.62833942353622
10.7100000000002,8.6280024989396
10.7120000000002,8.62749205636662
10.7140000000002,8.62718110429974
10.7160000000002,8.62668873389339
10.7180000000002,8.6263906621436
10.7200000000002,8.62606708401646
10.7220000000002,8.62572568977442
10.7240000000003,8.62520858538422
10.7260000000003,8.62473590036057
10.7280000000003,8.62445318374268
10.7300000000003,8.62414055898467
10.7320000000003,8.62380773464046
10.7340000000003,8.6232973688692
10.7360000000003,8.62299043286807
10.7380000000003,8.62249874975833
10.7400000000003,8.62220388657932
10.7420000000003,8.6218839391095
10.7440000000003,8.62154608503659
10.7460000000003,8.62102943539951
10.7480000000003,8.620558319831
10.7500000000003,8.62027894448846
10.7520000000003,8.61996974297598
10.7540000000003,8.61964024529476
10.7560000000003,8.61913090340005
10.7580000000003,8.61882674070672
10.7600000000003,8.61833625826799
10.7620000000003,8.61804427175119
10.7640000000003,8.61772711792444
10.7660000000003,8.61739285341209
10.7680000000003,8.616877320208
10.7700000000003,8.6164069287096
10.7720000000003,8.6161296708859
10.7740000000003,8.61582338074886
10.7760000000003,8.6154968475977
10.7780000000003,8.61498839630801
10.7800000000003,8.61468701211415
10.7820000000003,8.6143639090659
10.7840000000003,8.61385696601672
10.7860000000003,8.61355797126969
10.7880000000003,8.61307030092494
10.7900000000003,8.61278184381065
10.7920000000003,8.61246873893177
10.7940000000003,8.61213843681899
10.7960000000003,8.61162464645039
10.7980000000003,8.61115694540961
10.8000000000003,8.61088203503408
10.8020000000003,8.61057815268225
10.8040000000003,8.61025478740628
10.8060000000003,8.60974879949991
10.8080000000003,8.60944921556029
10.8100000000003,8.60912915149862
10.8120000000003,8.60862436164292
10.8140000000003,8.60832697370002
10.8160000000003,8.60784184766695
10.8180000000003,8.60755565753357
10.8200000000003,8.60724462700385
10.8220000000003,8.60691684175072
10.8240000000003,8.60640512332768
10.8260000000003,8.60593929771432
10.8280000000003,8.60566579763237
10.8300000000003,8.60536348422269
10.8320000000003,8.60504214590116
10.8340000000003,8.60453801486318
10.8360000000003,8.60424046513291
10.8380000000003,8.60392238323999
10.8400000000003,8.60341955517126
10.8420000000003,8.60312407881974
10.8440000000003,8.6026403625421
10.8460000000003,8.60235532550166
10.8480000000003,8.60204649676216
10.8500000000003,8.60172132045466
10.8520000000003,8.60121155210978
10.8540000000003,8.60091326731164
10.8560000000003,8.60042636226399
10.8580000000003,8.60014048323956
10.8600000000003,8.59983108784058
10.8620000000003,8.59933683192494
10.8640000000003,8.59904548390317
10.8660000000003,8.59873284519642
10.8680000000003,8.59823497575045
10.8700000000003,8.59794283175275
10.8720000000003,8.59762954654508
10.8740000000003,8.59713076372781
10.8760000000003,8.59683858969868
10.8780000000003,8.59652492257344
10.8800000000003,8.59602564878117
10.8820000000003,8.59573360497347
10.8840000000003,8.59525333576439
10.8860000000003,8.59497159261073
10.8880000000003,8.59466530478463
10.8900000000003,8.5943422920699
10.8920000000003,8.59383505566597
10.8940000000003,8.59353867842126
10.8960000000003,8.59305431090955
10.8980000000003,8.59277110087581
10.9000000000003,8.59246411055015
10.9020000000003,8.59214098127917
10.9040000000003,8.59163245203729
10.9060000000003,8.59117098745766
10.9080000000003,8.59090183346474
10.9100000000003,8.59060490872145
10.9120000000003,8.59028911957037
10.9140000000003,8.58995997833711
10.9160000000003,8.58944551271333
10.9180000000003,8.58898027484476
10.9200000000003,8.58870979282393
10.9220000000003,8.58841168781508
10.9240000000003,8.58809497190786
10.9260000000003,8.58759478224037
10.9280000000003,8.58730231895142
10.9300000000003,8.58699006575081
10.9320000000003,8.58649190539529
10.9340000000003,8.58620205257901
10.9360000000003,8.58572350543786
10.9380000000003,8.58544395334974
10.9400000000003,8.58514000125193
10.9420000000003,8.58481957019773
10.9440000000003,8.58431454869048
10.9460000000003,8.58402106346828
10.9480000000003,8.58370816536037
10.9500000000003,8.58320837842076
10.9520000000003,8.58275348819685
10.9540000000003,8.58248940531613
10.9560000000003,8.58219647100534
10.9580000000003,8.58188383106305
10.9600000000003,8.58155805847373
10.9620000000003,8.58104685159499
10.9640000000003,8.58075122988184
10.9660000000003,8.58043678783308
10.9680000000003,8.57993481171764
10.9700000000003,8.57947959371694
10.9720000000003,8.57921694752535
10.9740000000003,8.57892483978092
10.9760000000003,8.57861297294181
10.9780000000003,8.57828740880573
10.9800000000003,8.57777659792553
10.9820000000003,8.57731455224154
10.9840000000003,8.57704822713412
10.9860000000003,8.57675396058488
10.9880000000003,8.57644094573135
10.9900000000003,8.57611498345621
10.9920000000003,8.57560227979578
10.9940000000003,8.57513929401431
10.9960000000003,8.57487410981084
10.9980000000003,8.57458046035118
11.0000000000003,8.57426788477685
11.0020000000003,8.57394191993349
11.0040000000003,8.57342881839957
11.0060000000003,8.57296594340937
11.0080000000003,8.57270157501581
11.0100000000003,8.57240902033016
11.0120000000003,8.57209685326332
11.0140000000003,8.57177120826577
11.0160000000003,8.57125796690025
11.0180000000003,8.57079582521342
11.0200000000003,8.57053255180668
11.0220000000004,8.57024066595496
11.0240000000004,8.56992894366308
11.0260000000004,8.56960287544554
11.0280000000004,8.56908989052997
11.0300000000004,8.56862803935904
11.0320000000004,8.56836574997435
11.0340000000004,8.5680743194868
11.0360000000004,8.56776290852236
11.0380000000004,8.56743675443257
11.0400000000004,8.56692422101869
11.0420000000004,8.56646231885636
11.0440000000004,8.56620106630364
11.0460000000004,8.56591018953817
11.0480000000004,8.56559864135112
11.0500000000004,8.565273296017
11.0520000000004,8.56476043233004
11.0540000000004,8.564469540592
11.0560000000004,8.56398521237756
11.0580000000004,8.56371066780057
11.0600000000004,8.56341071082359
11.0620000000004,8.5630936497421
11.0640000000004,8.5625872856071
11.0660000000004,8.56230123977062
11.0680000000004,8.56181983535547
11.0700000000004,8.56154846297827
11.0720000000004,8.56125023098661
11.0740000000004,8.56093388505379
11.0760000000004,8.56042723185983
11.0780000000004,8.56014161227489
11.0800000000004,8.55983369131736
11.0820000000004,8.55933333633013
11.0840000000004,8.55905251023403
11.0860000000004,8.55874773162505
11.0880000000004,8.55824910765219
11.0900000000004,8.55797020416979
11.0920000000004,8.55766664017655
11.0940000000004,8.55734610391772
11.0960000000004,8.55683385906128
11.0980000000004,8.5565481967717
11.1000000000004,8.55606376577091
11.1020000000004,8.55579482883721
11.1040000000004,8.55549800304002
11.1060000000004,8.55518170843962
11.1080000000004,8.55467312212017
11.1100000000004,8.55438971420164
11.1120000000004,8.55408251505439
11.1140000000004,8.55358045234564
11.1160000000004,8.55330245265677
11.1180000000004,8.55299840765176
11.1200000000004,8.55249810110583
11.1220000000004,8.55222112732376
11.1240000000004,8.5519189664966
11.1260000000004,8.55159868961869
11.1280000000004,8.55108385542638
11.1300000000004,8.5508004217184
11.1320000000004,8.550313642745
11.1340000000004,8.55004769761765
11.1360000000004,8.54975239682819
11.1380000000004,8.54943674419217
11.1400000000004,8.54910689933246
11.1420000000004,8.54858271480771
11.1440000000004,8.54811492814748
11.1460000000004,8.54786365199393
11.1480000000004,8.54757838568354
11.1500000000004,8.54726918199156
11.1520000000004,8.54694330135749
11.1540000000004,8.5464226212417
11.1560000000004,8.54613712596286
11.1580000000004,8.54564587556126
11.1600000000004,8.54537941690492
11.1620000000004,8.54508312037365
11.1640000000004,8.544765763965
11.1660000000004,8.54443256842724
11.1680000000004,8.54390361521543
11.1700000000004,8.54343299684096
11.1720000000004,8.54318300194878
11.1740000000004,8.54542158998277
11.1760000000004,8.54505020746209
11.1780000000004,8.5446834227465
11.1800000000004,8.5442997558429
11.1820000000004,8.54390058767257
11.1840000000004,8.54348707806173
11.1860000000004,8.54303219743613
11.1880000000004,8.54250189722722
11.1900000000004,8.54202632295947
11.1920000000004,8.54128159830272
11.1940000000004,8.54069192566698
11.1960000000004,8.54018656499829
11.1980000000004,8.53973389225334
11.2000000000004,8.53931820998855
11.2020000000004,8.53890576221886
11.2040000000004,8.53848962470485
11.2060000000004,8.5380686052415
11.2080000000004,8.53766026443774
11.2080000000004,8.53766026443774
11.2100000000004,8.53726157041522
11.2120000000004,8.53686936114625
11.2140000000004,8.53648074920997
11.2160000000004,8.53609387524624
11.2180000000004,8.53570763728197
11.2200000000004,8.53532125366042
11.2220000000004,8.53493402598875
11.2240000000004,8.53454529323836
11.2260000000004,8.53423243241371
11.2280000000004,8.53389087835873
11.2300000000004,8.53353181567067
11.2320000000004,8.53316154724057
11.2340000000004,8.53278430536414
11.2360000000004,8.53240297644725
11.2380000000004,8.53201743746867
11.2400000000004,8.5316270240245
11.2420000000004,8.53109277354338
11.2440000000004,8.53064341695867
11.2460000000004,8.53021554865846
11.2480000000004,8.52980025832561
11.2500000000004,8.52939377703236
11.2520000000004,8.52899288472276
11.2540000000004,8.5287004338585
11.2560000000004,8.52837611200363
11.2580000000004,8.52803106685547
11.2600000000004,8.52767144582161
11.2620000000004,8.52730209985757
11.2640000000004,8.52681781923273
11.2660000000004,8.52647297380763
11.2680000000004,8.52600048268134
11.2700000000004,8.52555291627785
11.2720000000004,8.52524310195146
11.2740000000004,8.52490804672657
11.2760000000004,8.52443731545028
11.2780000000004,8.52411329088033
11.2800000000004,8.52376872820859
11.2820000000004,8.52328726790883
11.2840000000004,8.52283364256603
11.2860000000004,8.52252872493131
11.2880000000004,8.52219746016373
11.2900000000004,8.52184890989699
11.2920000000004,8.52135899380642
11.2940000000004,8.52089992534696
11.2960000000004,8.52059655887412
11.2980000000004,8.52026693887941
11.3000000000004,8.51991904680534
11.3020000000004,8.51942588518124
11.3040000000004,8.51896556314707
11.3060000000004,8.51866579970542
11.3080000000004,8.51833883423983
11.3100000000004,8.51785772879641
11.3120000000004,8.51754389485957
11.3140000000004,8.51720765992237
11.3160000000004,8.51671770061779
11.3180000000004,8.51640048284122
11.3200000000004,8.5159220943286
11.3220000000005,8.51561472438464
11.3240000000005,8.51528346776464
11.3260000000005,8.51479381286005
11.3280000000005,8.51448038518714
11.3300000000005,8.51400218331705
11.3320000000005,8.51369768083354
11.3340000000005,8.51336898689087
11.3360000000005,8.51287916523431
11.3380000000005,8.51256803193783
11.3400000000005,8.51223535651353
11.3420000000005,8.51174058319534
11.3440000000005,8.51128181750464
11.3460000000005,8.5109948644523
11.3480000000005,8.51067891686194
11.3500000000005,8.51034336484539
11.3520000000005,8.50984598583067
11.3540000000005,8.50953369442558
11.3560000000005,8.50905178922651
11.3580000000005,8.50875081308842
11.3600000000005,8.50842597999074
11.3620000000005,8.50793461949051
11.3640000000005,8.50762838467772
11.3660000000005,8.50715008563291
11.3680000000005,8.50685294479702
11.3700000000005,8.50653124396724
11.3720000000005,8.50604102207213
11.3740000000005,8.505736610205
11.3760000000005,8.50541010709257
11.3780000000005,8.50491534527626
11.3800000000005,8.50445784319569
11.3820000000005,8.50417676395428
11.3840000000005,8.50386688961234
11.3860000000005,8.50353732397958
11.3880000000005,8.50304001642706
11.3900000000005,8.50273320679839
11.3920000000005,8.50240566157431
11.3940000000005,8.50190797968249
11.3960000000005,8.50144958361265
11.3980000000005,8.50117014083427
11.4000000000005,8.50086183424708
11.4020000000005,8.50053401815785
11.4040000000005,8.50003687732051
11.4060000000005,8.49957841101398
11.4080000000005,8.4992982958474
11.4100000000005,8.49899027003918
11.4120000000005,8.49866321995159
11.4140000000005,8.49816628142207
11.4160000000005,8.49786159022592
11.4180000000005,8.49738157134682
11.4200000000005,8.49708840570941
11.4220000000005,8.49677200831395
11.4240000000005,8.49628263907152
11.4260000000005,8.49598403051942
11.4280000000005,8.4956641369001
11.4300000000005,8.49517111207185
11.4320000000005,8.4947166574791
11.4340000000005,8.494440647337
11.4360000000005,8.49413652045722
11.4380000000005,8.49381317274593
11.4400000000005,8.49331836795775
11.4420000000005,8.49301677668206
11.4440000000005,8.49269525080877
11.4460000000005,8.49220053154359
11.4480000000005,8.49174554712231
11.4500000000005,8.49147004894415
11.4520000000005,8.49116673676918
11.4540000000005,8.49084468177396
11.4560000000005,8.49035070329171
11.4580000000005,8.48989560772261
11.4600000000005,8.48961881236519
11.4620000000005,8.48931529377954
11.4640000000005,8.48899356135068
11.4660000000005,8.48849963378852
11.4680000000005,8.48819949009379
11.4700000000005,8.48788008391341
11.4720000000005,8.48738632794946
11.4740000000005,8.4869326040218
11.4760000000005,8.48665754960284
11.4780000000005,8.486355880613
11.4800000000005,8.48603590449851
11.4820000000005,8.48554354506109
11.4840000000005,8.48524482402363
11.4860000000005,8.48476954540282
11.4880000000005,8.48448091777242
11.4900000000005,8.48416999201041
11.4920000000005,8.48368538478846
11.4940000000005,8.48339103078956
11.4960000000005,8.48292000912906
11.4980000000005,8.48263365881389
11.5000000000005,8.48232479153939
11.5020000000005,8.48200058206348
11.5040000000005,8.48150240108296
11.5060000000005,8.48104626692851
11.5080000000005,8.48077062926776
11.5100000000005,8.48046900625168
11.5120000000005,8.48015018501063
11.5140000000005,8.47965796914555
11.5160000000005,8.47920565977531
11.5180000000005,8.47893165587096
11.5200000000005,8.47863129735394
11.5220000000005,8.47831338555769
11.5240000000005,8.47782280562386
11.5260000000005,8.47752607320313
11.5280000000005,8.47721066820806
11.5300000000005,8.47672010951251
11.5320000000005,8.47626968121447
11.5340000000005,8.47599767922866
11.5360000000005,8.47569913487737
11.5380000000005,8.47538281324843
11.5400000000005,8.47489359491765
11.5420000000005,8.47459786124669
11.5440000000005,8.47412572842281
11.5460000000005,8.473840298925
11.5480000000005,8.47353255487033
11.5500000000005,8.47305067295131
11.5520000000005,8.47275958274942
11.5540000000005,8.47244843732137
11.5560000000005,8.47196256869409
11.5580000000005,8.47167008953925
11.5600000000005,8.47135815340831
11.5620000000005,8.47087065183069
11.5640000000005,8.47042322808797
